Espece,Diametre minimum du chapeau,Diametre maximum du chapeau,Couleur du chapeau,Forme du chapeau,Surface du chapeau,Type de marge,Couleur de la marge,Dessous du chapeau,Couleur au dessous du chapeau,Oxydation du chapeau,Couleur de l oxydation du chapeau,Mode d insertion du dessous du chapeau avec le pied,Espace entre les lamelles,Type de lamelles,Couleur du pied,Pïed creux ou plein,Forme du pied,Longueur du pied,Surface su pied,Position du pied par rapport au chapeau,Presence d un anneau,Orientation de l anneau,Mobilite de l anneau,Couleur de l anneau,Poussee en touffe,Couleur de la base du pied,Couleur de la chair,Oxydation de la chair,Couleur de l oxydation,Fermete de la chair,Odeur,Latex,Couleur du latex,Mois de poussees le plus tot,Mois de poussees le plus tard,Milieu,Pousse sur du bois ou non,Nom vernaculaire,Comestibilite,Commentaires,Synonymes,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Acetabula vulgaris,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Pezize vulgaire,comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Agaricus abruptibulbus,8,12,blanc,,ecailleuse ; mechuleuse ; squameuse,,,lamelles,gris ; rouge ; brun ; noir,absence d oxydation,,libres,serrees,normal ;,blanc,pied creux,cylindrique ; tubulaire ; mince ; elance ; grele ; bulbeux ; volve,,,centrale,oui,descendant,,blanc ;,non,,blanc,oui,jaune,,anis ; agreable,non,,juin ; janvier,octobre ; decembre,coniferes,non,Psalliote a pied bulbeux,comestible,Peut etre confondu avec Agaricus silvicola (psalliote des bois),Agaricus essetei,;;;;;;;;;;;;;;;;;;;;;;;;
Gloeophyllum sepiarium,0,0,,,, ,,tubes,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gloiodon strigosus,0,0,,,, ,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gomphidius glutinosus,5,12,brun ; gris ; violet ;,,visqueuse ; glutineuse ; gluante,enroulee ; involutee,,lamelles,blanc ; gris,absence d oxydation,,decurrentes ,espacees,fourchues ;,blanc ; brun ;,pied plein,,,visqueuse ; glutineuse ; gluante ;,centrale,non,,,,non,jaune,blanc ; jaune,oui,gris,,faible ;,non,,juillet ; janvier,octobre ; decembre,coniferes,non,Mufle de vache ; Gomphide glutineux,bon comestible,Il est preferable de retirer sa cuticule pour le cuisiner,,;;;;;;;;;;;;;;;;;;;;;;
Gomphidius helveticus,3,8,orange ; brun,hemispherique ; convexe ; plan ; entonnoir ; infundibuliforme ;,mate ; feutre ; visqueuse ; glutineuse ; gluante ;,enroulee ; involutee,,lamelles,jaune ; orange,absence d oxydation,,decurrentes ,,fourchues ;,orange ; brun ;,pied plein,cylindrique ; tubulaire,,feutree ;,centrale,non,,,,non,,jaune ; orange,non,,ferme,fruitee ;,non,,juillet ; janvier,octobre ; decembre,coniferes,non,Gomphide helvetique,bon comestible,,Chroogomphus helveticus,;;;;;;;;;;;;;;;;;;
Gomphidius maculatus,5,12,gris ; brun,hemispherique ; convexe ; plan,visqueuse ; glutineuse ; gluante ; mouchete ; tachetee,enroulee ; involutee,,lamelles,blanc ; gris ; noir ;,presence d oxydation,rouge ; noir,decurrentes ,espacees,fourchues ;,blanc ; brun ; noir,pied plein,cylindrique ; tubulaire,,mouchetee ; tachetee ;,centrale,non,,,,non,jaune,blanc ; jaune,oui,brun,,faible ;,non,,aout ; janvier,octobre ; decembre,coniferes,non,Gomphide tache,comestible,Sous les melezes,,;;;;;;;;;;;;;;;;;;
Gomphidius roseus,3,5,rose ; rouge,convexe ; plan ; entonnoir ; infundibuliforme,visqueuse ; glutineuse ; gluante,enroulee ; involutee,,lamelles,blanc ; gris,absence d oxydation,,decurrentes ,espacees,fourchues ;,blanc ; rose ;,pied plein, ; sinueux ; arque ; coude ; irregulier ; torsade ;,pied court,,centrale,non,,,,non,jaune ; rouge ;,blanc,non,,,faible ;,non,,juillet ; janvier,octobre ; decembre,coniferes,non,Gomphide rose,comestible,,,;;;;;;;;;;;;;;;;;;
Gomphidius rutilus,3,8,brun,hemispherique ; plan ; entonnoir ; infundibuliforme,lisse ; glabre ; visqueuse ; glutineuse ; gluante,,,lamelles,gris ; violet ; noir ;,absence d oxydation,,decurrentes ,espacees,fourchues ;,orange ; brun ;,pied creux,cylindrique ; tubulaire ; obese ; ventru ; trapu ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme,,,centrale,non,,,,non,,orange ; rose,non,,ferme,faible ;,non,,juin ; janvier,octobre ; decembre,coniferes,non,Gomphide visqueux,bon comestible,Peut etre confondu avec Gomphidius helveticus (gomphide helvetique),Chroogomphus rutilus,;;;;;;;;;;;;
Gomphidius viscidus,0,0,,hemispherique ; conique ; convexe ; etale ; nombril ; ombilique,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Gomphide visqueux,comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gomphus clavatus,2,6,violet ; rose,,lisse ; glabre ; ridee ; sillonnee ; striee ,,,plis fourchus,rose ; violet ; jaune ;,absence d oxydation,, ,,,violet ; rose ; jaune,pied plein,,pied court,veinee ; plissee ;,centrale,non,,,,non,,blanc,non,,molle,faible ;,non,,aout ; janvier,octobre ; decembre,feuillus ; coniferes,non,Chanterelle en massue ; Chanterelle violette,comestible,Tres rare (ne pas cueillir),,;;;;;;;;;;;;;;;;;;;;;;;
Grifola frondosa,0,0,,massue ; claviforme ; entonnoir ; infundibuliforme,,,,tubes,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Polypore en touffes,comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Grifola umbellata,0,0,,,,,,tubes,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Polypore en ombelle,bon comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopilus bellulus,0,0,,entonnoir ; infundibuliforme,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopilus hybridus,0,0,,,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopilus junonius,0,0,,,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopilus penetrans,0,0,,,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Flammule penetrante,toxique,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopilus sapineus,0,0,,,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopilus spectabilis,0,0,,,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Pholiote remarquable,toxique,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopilus spumosa,0,0,,,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopilus squarrosa,0,0,,,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopus aquosus,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopus confluens,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopus cookei,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopus dryophila,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopus dryophilus,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopus fusipes,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopus maculata,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopus peronatus,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gymnopus tuberosa,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gyrodon lividus,0,12,brun,convexe ; mamelonne,,,,tubes,jaune,absence d oxydation,,decurrentes ,,,brun ; jaune ;,pied plein,cylindrique ; tubulaire,,,centrale,non,,,,non,brun,,oui,bleu ; vert ; brun,molle,acide ;,non,,janvier ; janvier,decembre ; decembre,feuillus,non,Bolet livide ;" Bolet de l'aulne,non comestible,""Sous les aulnes, dans les marecages"",Uloporus lividus,";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gyromitra esculenta,3,9,brun,,alveole,,,ni lamelles ni tubes,,absence d oxydation,, ,,,blanc ; gris ;,pied creux,aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme,,,centrale,non,,,,non,,blanc,non,,,faible ;,non,,mars ; janvier,mai ; decembre,coniferes,oui,Gyromitre ; Fausse morille,mortel,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gyromitra gigas,0,0,,autres formes,,,,ni lamelles ni tubes,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gyromitra infula,0,0,,,,,,ni lamelles ni tubes,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gyroporus castaneus,4,10,brun ; jaune,hemispherique ; convexe ; etale ; deprime ; plan,feutre ; lisse ; glabre ; craquelee ;,fine ; mince,,tubes,blanc ; jaune,absence d oxydation,,libres ; adnees ; echancrees ; emarginees,,,brun ; jaune ;,pied creux,cylindrique ; tubulaire ; massue ; claviforme ;,,feutree ; lisse ; glabre ; seche,centrale,non,,,,non,,blanc,non,,,agreable ;,non,,juillet ; janvier,octobre ; decembre,feuillus ; coniferes,non,Bolet chatain ;" bolet châtaigne,non comestible,""Surtout sous les chenes. Rare, a preserver. Peut etre confondu avec Gyroporus cyanescens (bolet bleuissant) qui bleuit a la coupe"",,";;;;;;;;;;;;
Gyroporus cyanescens,4,12,jaune ; blanc,hemispherique ; convexe ; plan,feutre ; velue ; tomenteuse ; pelucheuse ; lisse ; glabre ; mate,incurvee,,tubes,blanc ; jaune,presence d oxydation,bleu ;,echancrees ; emarginees ,,,jaune ; blanc ;,pied creux,obese ; ventru ; trapu ; massue ; claviforme ;,,feutree ; lisse ; glabre ; seche,centrale,non,,,,non,,blanc,oui,bleu ; gris ;,ferme,faible ; agreable,non,,juillet ; janvier,octobre ; decembre,feuillus ; coniferes,non,Bolet indigotier ;" bolet bleuissant,mauvais comestible,""Rare, a preserver. Peut etre confondu avec Gyroporus castaneus (bolet châtain) dont la chair ne bleuit cependant pas a la coupe"",,";;;;;;;;;;;
Handkea excipuliformis,0,0,,hemispherique ; convexe,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Handkea utriformis,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hapalopilus croceus,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hapalopilus nidulans,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hapalopilus rutilans,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Polypore rutilant,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hebeloma crustiliniforme,0,0,,,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Hebelome echaude,toxique,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hebeloma latifolium,0,0,,,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hebeloma mesophaeum,2,4,brun ; gris,,fibrileuse,,plus claire,lamelles,creme ; brun,absence d oxydation,,echancrees ; emarginees ,serrees,normal ;,blanc ; brun ;,pied plein,cylindrique ; tubulaire ; mince ; elance ; grele ; sinueux ; arque ; coude ; irregulier ; torsade,,fibrileuse ;,centrale,non,,,,non,,blanc ; brun,non,,,raifort ;,non,,septembre ; janvier,novembre ; decembre,coniferes,non,Hebelome a centre brun,non comestible,,,;;;;;;;;;;;;;;;;;;;;
Hebeloma radicosum,0,0,,conique ; campanule ; convexe ; plan ; mamelonne,,,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Hebelome radicant,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hebeloma sinapizans,4,12,creme ; brun,,lisse ; glabre ; visqueuse ; glutineuse ; gluante,enroulee ; involutee ; irreguliere ; ondulee ; recurvee ; relevee ; reflechie ; retournee ; revolutee,plus claire,lamelles,creme ; brun,absence d oxydation,,echancrees ; emarginees ,serrees,normal ;,blanc ; brun ;,pied creux,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,marbre ; reseau ; reticule ;,centrale,non,,,,non,,,non,,,raifort ;,non,,aout ; janvier,octobre ; decembre,feuillus ; coniferes,non,Hebelome brulant,toxique,,,;;;;;;
Helotium fagineum,0,0,,convexe ; plan,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helvella acetabulum,0,0,,,,,,ni lamelles ni tubes,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Helvelle en calice,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helvella atra,0,0,,,,,,ni lamelles ni tubes,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helvella crispa,3,5,blanc,,,,,ni lamelles ni tubes,blanc,absence d oxydation,,adnees libres,,,blanc,pied creux,,,ridee ; sillons ; striee ;,centrale,non,,,,non,,blanc,non,,,faible ;,non,,aout ; janvier,novembre ; decembre,feuillus ; coniferes ; prairies ; pres ; pelouses,non,Helvelle crepue,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helvella elastica,1,3,gris ; brun ; blanc ;,autres formes,lisse ; glabre,,,ni lamelles ni tubes,,absence d oxydation,, ,,,blanc ; jaune ;,pied creux,cylindrique ; tubulaire,pied long,lisse ; glabre ; seche ; ridee ; sillons ; striee,centrale,non,,,,non,,blanc,non,,,faible ;,non,,juin ; janvier,octobre ; decembre,feuillus ; coniferes,non,Helvelle elastique,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;
Helvella lacunosa,0,0,,autres formes,,,,ni lamelles ni tubes,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Helvelle lacuneuse,mauvais comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helvella leucomelaena,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Helvelle blanche et noire,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helvella macropus,0,0,,,,,,ni lamelles ni tubes,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helvella queletii,0,0,,,,,,ni lamelles ni tubes,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hemimycena candida,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hemipholiota populnea,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Pholiote destructrice,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hericium clathroides,0,0,,eponge ; corail,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Hydne rameux,mauvais comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hericium coralloides,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hericium erinaceum,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Hydne herisson,mauvais comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hericium flagellum,5,30,blanc ; creme ; jaune ; rose,,,,,ni lamelles ni tubes,,absence d oxydation,, ,,,,pied plein,absent,,,centrale,non,,,,oui,,blanc,non,,,desagreable ;,non,,aout ; janvier,octobre ; decembre,coniferes,oui,Hydne des Alpes,non comestible,Sur les tronc des sapins tombes sur le sol,Hericium alpestre,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heterobasidion annosum,0,0,,eponge ; corail,,,,tubes,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Polypore du rond des pins,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heyderia abietis,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hirneola auricula-judae,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hirschioporus abietinus,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hirschioporus fuscoviolaceus,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hohenbuehelia abietina,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hohenbuehelia petaloides,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Holwaya mucida,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Humaria hemisphaerica,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hydnellum concrescens,0,0,,,,,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hydnellum ferrugineum,3,10,blanc ; rose ; brun ; violet,,couvertdegouttelettes feutre ;,irreguliere ; ondulee ,,aiguillons,blanc ; rouge ; rose ;,absence d oxydation,, ,,,rouge,pied plein,sinueux ; arque ; coude ; irregulier ; torsade,,,centrale,non,,,,non,,rouge ; rose,non,,,farine ;,non,,aout ; janvier,octobre ; decembre,coniferes,non,Hydne ferrugineux,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;
Hydnellum peckii,0,0,,massue ; claviforme ; convexe ; etale ; entonnoir ; infundibuliforme ;,, ,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hydnellum scrobiculatum,0,0,,,, ,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hydnellum suaveolens,0,0,,,, ,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hydnotrya michaelis,0,0,,,, ,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hydnum repandum,3,15,blanc ; orange ; jaune ;,,mate ; couverte de talc ; pruineuse,enroulee ; involutee ; irreguliere ; ondulee ; ,,aiguillons,blanc ; creme ; orange ;,absence d oxydation,,decurrentes ,,,blanc ; jaune ;,pied plein,,pied court,,excentree,non,,,,non,,blanc ; jaune,non,,ferme,faible ;,non,,juillet ; janvier,novembre ; decembre,feuillus ; coniferes,non,Pied de mouton ; Hydne sinue,bon comestible,,,;;;;;;;;;;;;;;;;;;;;
Hydnum rufescens,0,0,,convexe ; plan ; deprime ; ondule ;,, ,,aiguillons,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Pied de mouton roussissant,mauvais comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hydrophorus marzuolus,0,0,,,, ,,lamelles,,absence d oxydation,, ,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Hygrophore de mars,comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hydropus subalpinus,0,0,,,, ,,,,absence d oxydation,, ,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
